configName      Platooning
iniFile         omnetpp.ini
processID       3568
runID           Platooning-0-20191231-13:17:57-3568
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:17:57.655
endDateTime     2019-12-31 13:18:11.655
duration        0 hour, 0 minute, 13 second


index     timeStamp   vehid               emissionclass       co2                 co                  hc                  nox                 
714       71.20       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
714       71.20       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
714       71.20       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
714       71.20       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
714       71.20       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
714       71.20       veh1.2              HBEFA3/PC_G_EU4     5968.00             79.02               0.51                2.04                
714       71.20       veh1.3              HBEFA3/PC_G_EU4     8651.03             104.88              0.69                3.45                

715       71.30       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.1             HBEFA3/HDV          18043.25            25.52               0.00                145.17              
715       71.30       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
715       71.30       flow1.13            HBEFA3/PC_G_EU4     15251.33            248.04              1.50                6.74                
715       71.30       flow1.14            HBEFA3/PC_G_EU4     3418.73             160.52              0.81                1.55                
715       71.30       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.3             HBEFA3/PC_G_EU4     5971.91             77.65               0.51                2.05                
715       71.30       flow1.4             HBEFA3/PC_G_EU4     7127.12             74.79               0.52                2.71                
715       71.30       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
715       71.30       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
715       71.30       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
715       71.30       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
715       71.30       veh1                HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
715       71.30       veh1.1              HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
715       71.30       veh1.2              HBEFA3/PC_G_EU4     5960.00             78.87               0.51                2.04                
715       71.30       veh1.3              HBEFA3/PC_G_EU4     11387.64            161.49              1.02                4.73                

716       71.40       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.1             HBEFA3/HDV          18032.51            25.50               0.00                145.08              
716       71.40       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
716       71.40       flow1.13            HBEFA3/PC_G_EU4     15524.01            252.45              1.53                6.86                
716       71.40       flow1.14            HBEFA3/PC_G_EU4     3620.76             159.71              0.81                1.63                
716       71.40       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.3             HBEFA3/PC_G_EU4     5969.61             77.62               0.51                2.05                
716       71.40       flow1.4             HBEFA3/PC_G_EU4     9226.01             118.22              0.77                3.70                
716       71.40       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
716       71.40       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
716       71.40       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
716       71.40       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
716       71.40       veh1                HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       veh1.2              HBEFA3/PC_G_EU4     5952.37             78.73               0.51                2.04                
716       71.40       veh1.3              HBEFA3/PC_G_EU4     13422.25            203.74              1.26                5.69                

717       71.50       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.1             HBEFA3/HDV          18021.90            25.49               0.00                145.00              
717       71.50       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
717       71.50       flow1.13            HBEFA3/PC_G_EU4     15798.11            256.97              1.56                6.98                
717       71.50       flow1.14            HBEFA3/PC_G_EU4     3824.21             159.01              0.81                1.72                
717       71.50       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.3             HBEFA3/PC_G_EU4     5967.35             77.60               0.51                2.05                
717       71.50       flow1.4             HBEFA3/PC_G_EU4     10852.94            152.00              0.96                4.47                
717       71.50       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
717       71.50       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
717       71.50       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
717       71.50       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
717       71.50       veh1                HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
717       71.50       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
717       71.50       veh1.2              HBEFA3/PC_G_EU4     5945.10             78.59               0.51                2.03                
717       71.50       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

718       71.60       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.1             HBEFA3/HDV          18011.42            25.48               0.00                144.91              
718       71.60       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
718       71.60       flow1.13            HBEFA3/PC_G_EU4     16073.62            261.59              1.59                7.11                
718       71.60       flow1.14            HBEFA3/PC_G_EU4     4029.07             158.41              0.82                1.81                
718       71.60       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.3             HBEFA3/PC_G_EU4     5965.11             77.58               0.51                2.05                
718       71.60       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
718       71.60       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
718       71.60       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
718       71.60       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
718       71.60       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
718       71.60       veh1                HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
718       71.60       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
718       71.60       veh1.2              HBEFA3/PC_G_EU4     5938.17             78.47               0.51                2.03                
718       71.60       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

719       71.70       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.1             HBEFA3/HDV          18001.05            25.47               0.00                144.83              
719       71.70       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
719       71.70       flow1.13            HBEFA3/PC_G_EU4     16350.54            266.31              1.61                7.23                
719       71.70       flow1.14            HBEFA3/PC_G_EU4     4235.34             157.92              0.82                1.90                
719       71.70       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.3             HBEFA3/PC_G_EU4     5962.91             77.55               0.51                2.05                
719       71.70       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
719       71.70       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
719       71.70       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
719       71.70       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
719       71.70       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
719       71.70       veh1                HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
719       71.70       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
719       71.70       veh1.2              HBEFA3/PC_G_EU4     5931.56             78.34               0.51                2.03                
719       71.70       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

720       71.80       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.1             HBEFA3/HDV          17990.80            25.46               0.00                144.75              
720       71.80       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
720       71.80       flow1.13            HBEFA3/PC_G_EU4     16628.87            271.14              1.64                7.35                
720       71.80       flow1.14            HBEFA3/PC_G_EU4     4443.02             157.53              0.82                1.99                
720       71.80       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.3             HBEFA3/PC_G_EU4     5960.73             77.53               0.51                2.04                
720       71.80       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
720       71.80       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
720       71.80       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
720       71.80       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
720       71.80       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
720       71.80       veh1                HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
720       71.80       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
720       71.80       veh1.2              HBEFA3/PC_G_EU4     5925.27             78.23               0.51                2.02                
720       71.80       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

721       71.90       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.1             HBEFA3/HDV          17980.67            25.45               0.00                144.66              
721       71.90       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
721       71.90       flow1.13            HBEFA3/PC_G_EU4     16908.62            276.07              1.67                7.48                
721       71.90       flow1.14            HBEFA3/PC_G_EU4     4652.12             157.25              0.83                2.08                
721       71.90       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.3             HBEFA3/PC_G_EU4     5958.58             77.51               0.51                2.04                
721       71.90       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
721       71.90       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
721       71.90       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       veh1                HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       veh1.2              HBEFA3/PC_G_EU4     5919.26             78.12               0.51                2.02                
721       71.90       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

722       72.00       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.1             HBEFA3/HDV          17970.65            25.43               0.00                144.58              
722       72.00       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
722       72.00       flow1.13            HBEFA3/PC_G_EU4     17189.78            281.10              1.70                7.60                
722       72.00       flow1.14            HBEFA3/PC_G_EU4     4862.63             157.07              0.83                2.17                
722       72.00       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.3             HBEFA3/PC_G_EU4     5956.46             77.49               0.51                2.04                
722       72.00       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
722       72.00       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
722       72.00       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       veh1                HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       veh1.2              HBEFA3/PC_G_EU4     5913.54             78.01               0.51                2.02                
722       72.00       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

723       72.10       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.1             HBEFA3/HDV          17960.76            25.42               0.00                144.50              
723       72.10       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
723       72.10       flow1.13            HBEFA3/PC_G_EU4     17472.36            286.24              1.73                7.73                
723       72.10       flow1.14            HBEFA3/PC_G_EU4     5074.56             157.00              0.84                2.26                
723       72.10       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.3             HBEFA3/PC_G_EU4     5954.36             77.47               0.51                2.04                
723       72.10       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
723       72.10       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
723       72.10       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
723       72.10       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
723       72.10       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
723       72.10       veh1                HBEFA3/PC_G_EU4     4819.26             27.53               0.24                1.78                
723       72.10       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
723       72.10       veh1.2              HBEFA3/PC_G_EU4     5908.09             77.91               0.51                2.01                
723       72.10       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

724       72.20       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       flow1.1             HBEFA3/HDV          17950.97            25.41               0.00                144.42              
724       72.20       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
724       72.20       flow1.13            HBEFA3/PC_G_EU4     17756.35            291.49              1.76                7.86                
724       72.20       flow1.14            HBEFA3/PC_G_EU4     5287.90             157.03              0.84                2.35                
724       72.20       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       flow1.3             HBEFA3/PC_G_EU4     5952.30             77.45               0.51                2.04                
724       72.20       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
724       72.20       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
724       72.20       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
724       72.20       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
724       72.20       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
724       72.20       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
724       72.20       veh1                HBEFA3/PC_G_EU4     10053.18            134.87              0.86                4.24                
724       72.20       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
724       72.20       veh1.2              HBEFA3/PC_G_EU4     5902.89             77.81               0.51                2.01                
724       72.20       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

725       72.30       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       flow1.1             HBEFA3/HDV          17933.14            25.39               0.00                144.28              
725       72.30       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
725       72.30       flow1.13            HBEFA3/PC_G_EU4     18041.75            296.84              1.80                7.98                
725       72.30       flow1.14            HBEFA3/PC_G_EU4     5502.65             157.16              0.85                2.45                
725       72.30       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       flow1.3             HBEFA3/PC_G_EU4     5950.26             77.42               0.51                2.04                
725       72.30       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
725       72.30       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
725       72.30       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
725       72.30       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
725       72.30       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
725       72.30       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
725       72.30       veh1                HBEFA3/PC_G_EU4     12365.74            181.98              1.13                5.33                
725       72.30       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
725       72.30       veh1.2              HBEFA3/PC_G_EU4     5897.94             77.72               0.51                2.01                
725       72.30       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

726       72.40       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       flow1.1             HBEFA3/HDV          17921.25            25.38               0.00                144.19              
726       72.40       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
726       72.40       flow1.13            HBEFA3/PC_G_EU4     18328.56            302.29              1.83                8.11                
726       72.40       flow1.14            HBEFA3/PC_G_EU4     5718.81             157.40              0.85                2.54                
726       72.40       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       flow1.3             HBEFA3/PC_G_EU4     5948.25             77.40               0.51                2.04                
726       72.40       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
726       72.40       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
726       72.40       flow1.6             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
726       72.40       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
726       72.40       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
726       72.40       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
726       72.40       veh1                HBEFA3/PC_G_EU4     12501.59            184.30              1.15                5.39                
726       72.40       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
726       72.40       veh1.2              HBEFA3/PC_G_EU4     5893.21             77.64               0.51                2.01                
726       72.40       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

727       72.50       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
727       72.50       flow1.1             HBEFA3/HDV          17912.03            25.37               0.00                144.11              
727       72.50       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
727       72.50       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
727       72.50       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
727       72.50       flow1.13            HBEFA3/PC_G_EU4     18616.79            307.85              1.86                8.24                
727       72.50       flow1.14            HBEFA3/PC_G_EU4     5936.39             157.74              0.86                2.64                
