configName      Platooning
iniFile         omnetpp.ini
processID       3846
runID           Platooning-0-20191231-13:23:45-3846
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:23:45.862
endDateTime     2019-12-31 13:24:00.862
duration        0 hour, 0 minute, 14 second


index     timeStamp   vehid               lane                lanepos             speed               accel               timegapsetting      timegap             drivingdistance     
716       71.50       flow1.13            1to2_0              46.20               16.50               3.00                1.64                34.26               46.20               
716       71.50       flow1.14            1to2_0              0.45                1.50                3.00                1.64                27.17               0.45                
716       71.50       flow1.2             1to2_0              1269.38             20.00               -0.00               1.64                2.66                1269.38             
716       71.50       flow1.3             1to2_2              1495.07             30.00               0.00                1.64                -1.00               1495.07             
716       71.50       flow1.4             1to2_2              1299.29             30.00               0.00                1.64                6.36                1299.29             
716       71.50       flow1.5             1to2_2              811.00              20.00               0.00                2.00                18.18               811.00              
716       71.50       flow1.6             1to2_0              953.51              20.72               -0.13               1.64                15.00               953.51              
716       71.50       flow1.7             1to2_1              764.60              20.29               -0.05               1.64                11.22               764.60              
716       71.50       flow1.8             1to2_0              766.50              30.00               0.00                1.64                6.07                766.50              
716       71.50       flow1.9             1to2_0              616.50              30.00               0.00                1.64                4.83                616.50              
716       71.50       stopped             1to2_2              1179.50             30.00               0.00                1.64                3.83                493.50              
716       71.50       veh                 1to2_1              1363.20             20.00               0.00                0.55                16.25               1263.20             
716       71.50       veh.1               1to2_1              1345.20             20.00               -0.00               0.55                0.65                1252.30             
716       71.50       veh.2               1to2_1              1327.20             20.00               -0.00               0.55                0.65                1241.40             
716       71.50       veh.3               1to2_1              1309.20             20.00               -0.00               0.55                0.65                1230.50             
716       71.50       veh1                1to2_0              1364.33             20.00               0.00                0.55                -1.00               1264.33             
716       71.50       veh1.1              1to2_0              1345.77             19.93               -1.03               0.55                0.68                1252.87             
716       71.50       veh1.2              1to2_0              1327.50             20.06               0.17                0.55                0.66                1241.70             

717       71.60       flow1.0             1to2_1              1696.16             30.00               0.00                1.64                -1.00               1696.16             
717       71.60       flow1.1             1to2_1              1004.33             20.00               0.00                2.00                15.09               1004.33             
717       71.60       flow1.10            1to2_1              469.50              30.00               0.00                1.64                9.74                469.50              
717       71.60       flow1.11            1to2_2              319.50              30.00               0.00                1.64                16.12               319.50              
717       71.60       flow1.12            1to2_2              113.00              20.00               0.00                2.00                10.08               113.00              
717       71.60       flow1.13            1to2_0              47.88               16.80               3.00                1.64                33.73               47.88               
717       71.60       flow1.14            1to2_0              0.63                1.80                3.00                1.64                23.47               0.63                
717       71.60       flow1.2             1to2_0              1271.38             20.00               -0.00               1.64                2.66                1271.38             
717       71.60       flow1.3             1to2_2              1498.07             30.00               0.00                1.64                -1.00               1498.07             
717       71.60       flow1.4             1to2_2              1302.29             30.00               0.00                1.64                6.36                1302.29             
717       71.60       flow1.5             1to2_2              813.00              20.00               0.00                2.00                18.23               813.00              
717       71.60       flow1.6             1to2_0              955.58              20.71               -0.13               1.64                15.01               955.58              
717       71.60       flow1.7             1to2_1              766.63              20.28               -0.05               1.64                11.23               766.63              
717       71.60       flow1.8             1to2_0              769.50              30.00               0.00                1.64                6.04                769.50              
717       71.60       flow1.9             1to2_0              619.50              30.00               0.00                1.64                4.83                619.50              
717       71.60       stopped             1to2_2              1182.50             30.00               0.00                1.64                3.83                496.50              
717       71.60       veh                 1to2_1              1365.20             20.00               0.00                0.55                16.30               1265.20             
717       71.60       veh.1               1to2_1              1347.20             20.00               0.00                0.55                0.65                1254.30             
717       71.60       veh.2               1to2_1              1329.20             20.00               -0.00               0.55                0.65                1243.40             
717       71.60       veh.3               1to2_1              1311.20             20.00               -0.00               0.55                0.65                1232.50             
717       71.60       veh1                1to2_0              1366.33             20.00               0.00                0.55                -1.00               1266.33             
717       71.60       veh1.1              1to2_0              1347.76             19.91               -0.14               0.55                0.68                1254.86             
717       71.60       veh1.2              1to2_0              1329.50             20.03               -0.31               0.55                0.66                1243.70             

718       71.70       flow1.0             1to2_1              1699.16             30.00               0.00                1.64                -1.00               1699.16             
718       71.70       flow1.1             1to2_1              1006.33             20.00               0.00                2.00                15.09               1006.33             
718       71.70       flow1.10            1to2_1              472.50              30.00               0.00                1.64                9.71                472.50              
718       71.70       flow1.11            1to2_2              322.50              30.00               0.00                1.64                16.08               322.50              
718       71.70       flow1.12            1to2_2              115.00              20.00               0.00                2.00                10.13               115.00              
718       71.70       flow1.13            1to2_0              49.59               17.10               3.00                1.64                33.21               49.59               
718       71.70       flow1.14            1to2_0              0.84                2.10                3.00                1.64                20.83               0.84                
718       71.70       flow1.2             1to2_0              1273.38             20.00               -0.00               1.64                2.66                1273.38             
718       71.70       flow1.3             1to2_2              1501.07             30.00               0.00                1.64                -1.00               1501.07             
718       71.70       flow1.4             1to2_2              1305.29             30.00               0.00                1.64                6.36                1305.29             
718       71.70       flow1.5             1to2_2              815.00              20.00               0.00                2.00                18.28               815.00              
718       71.70       flow1.6             1to2_0              957.65              20.70               -0.12               1.64                15.01               957.65              
718       71.70       flow1.7             1to2_1              768.66              20.28               -0.05               1.64                11.23               768.66              
718       71.70       flow1.8             1to2_0              772.50              30.00               0.00                1.64                6.01                772.50              
718       71.70       flow1.9             1to2_0              622.50              30.00               0.00                1.64                4.83                622.50              
718       71.70       stopped             1to2_2              1185.50             30.00               0.00                1.64                3.83                499.50              
718       71.70       veh                 1to2_1              1367.20             20.00               0.00                0.55                16.35               1267.20             
718       71.70       veh.1               1to2_1              1349.20             20.00               0.00                0.55                0.65                1256.30             
718       71.70       veh.2               1to2_1              1331.20             20.00               0.00                0.55                0.65                1245.40             
718       71.70       veh.3               1to2_1              1313.20             20.00               -0.00               0.55                0.65                1234.50             
718       71.70       veh1                1to2_0              1368.33             20.00               0.00                0.55                -1.00               1268.33             
718       71.70       veh1.1              1to2_0              1349.75             19.97               0.55                0.55                0.68                1256.85             
718       71.70       veh1.2              1to2_0              1331.49             19.95               -0.73               0.55                0.66                1245.69             

719       71.80       flow1.0             1to2_1              1702.16             30.00               0.00                1.64                -1.00               1702.16             
719       71.80       flow1.1             1to2_1              1008.33             20.00               0.00                2.00                15.09               1008.33             
719       71.80       flow1.10            1to2_1              475.50              30.00               0.00                1.64                9.67                475.50              
719       71.80       flow1.11            1to2_2              325.50              30.00               0.00                1.64                16.05               325.50              
719       71.80       flow1.12            1to2_2              117.00              20.00               0.00                2.00                10.18               117.00              
719       71.80       flow1.13            1to2_0              51.33               17.40               3.00                1.64                32.71               51.33               
719       71.80       flow1.14            1to2_0              1.08                2.40                3.00                1.64                18.85               1.08                
719       71.80       flow1.2             1to2_0              1275.38             20.00               -0.00               1.64                2.66                1275.38             
719       71.80       flow1.3             1to2_2              1504.07             30.00               0.00                1.64                -1.00               1504.07             
719       71.80       flow1.4             1to2_2              1308.29             30.00               0.00                1.64                6.36                1308.29             
719       71.80       flow1.5             1to2_2              817.00              20.00               0.00                2.00                18.33               817.00              
719       71.80       flow1.6             1to2_0              959.72              20.68               -0.12               1.64                15.02               959.72              
719       71.80       flow1.7             1to2_1              770.68              20.27               -0.05               1.64                11.23               770.68              
719       71.80       flow1.8             1to2_0              775.50              30.00               0.00                1.64                5.97                775.50              
719       71.80       flow1.9             1to2_0              625.50              30.00               0.00                1.64                4.83                625.50              
719       71.80       stopped             1to2_2              1188.50             30.00               0.00                1.64                3.83                502.50              
719       71.80       veh                 1to2_1              1369.20             20.00               0.00                0.55                16.40               1269.20             
719       71.80       veh.1               1to2_1              1351.20             20.00               0.00                0.55                0.65                1258.30             
719       71.80       veh.2               1to2_1              1333.20             20.00               0.00                0.55                0.65                1247.40             
719       71.80       veh.3               1to2_1              1315.20             20.00               -0.00               0.55                0.65                1236.50             
719       71.80       veh1                1to2_0              1370.33             20.00               0.00                0.55                -1.00               1270.33             
719       71.80       veh1.1              1to2_0              1351.76             20.07               1.03                0.55                0.68                1258.86             
719       71.80       veh1.2              1to2_0              1333.49             19.94               -0.17               0.55                0.67                1247.69             

720       71.90       flow1.0             1to2_1              1705.16             30.00               0.00                1.64                -1.00               1705.16             
720       71.90       flow1.1             1to2_1              1010.33             20.00               0.00                2.00                15.09               1010.33             
720       71.90       flow1.10            1to2_1              478.50              30.00               0.00                1.64                9.64                478.50              
720       71.90       flow1.11            1to2_2              328.50              30.00               0.00                1.64                16.02               328.50              
720       71.90       flow1.12            1to2_2              119.00              20.00               0.00                2.00                10.23               119.00              
720       71.90       flow1.13            1to2_0              53.10               17.70               3.00                1.64                32.23               53.10               
720       71.90       flow1.14            1to2_0              1.35                2.70                3.00                1.64                17.31               1.35                
720       71.90       flow1.2             1to2_0              1277.38             20.00               -0.00               1.64                2.65                1277.38             
720       71.90       flow1.3             1to2_2              1507.07             30.00               0.00                1.64                -1.00               1507.07             
720       71.90       flow1.4             1to2_2              1311.29             30.00               0.00                1.64                6.36                1311.29             
720       71.90       flow1.5             1to2_2              819.00              20.00               0.00                2.00                18.38               819.00              
720       71.90       flow1.6             1to2_0              961.79              20.67               -0.12               1.64                15.03               961.79              
720       71.90       flow1.7             1to2_1              772.71              20.27               -0.05               1.64                11.23               772.71              
720       71.90       flow1.8             1to2_0              778.50              30.00               0.00                1.64                5.94                778.50              
720       71.90       flow1.9             1to2_0              628.50              30.00               0.00                1.64                4.83                628.50              
720       71.90       stopped             1to2_2              1191.50             30.00               0.00                1.64                3.83                505.50              
720       71.90       veh                 1to2_1              1371.20             20.00               0.00                0.55                16.45               1271.20             
720       71.90       veh.1               1to2_1              1353.20             20.00               0.00                0.55                0.65                1260.30             
720       71.90       veh.2               1to2_1              1335.20             20.00               0.00                0.55                0.65                1249.40             
720       71.90       veh.3               1to2_1              1317.20             20.00               0.00                0.55                0.65                1238.50             
720       71.90       veh1                1to2_0              1372.33             20.00               0.00                0.55                -1.00               1272.33             
720       71.90       veh1.1              1to2_0              1353.77             20.09               0.14                0.55                0.68                1260.87             
720       71.90       veh1.2              1to2_0              1335.49             19.98               0.39                0.55                0.66                1249.69             

721       72.00       flow1.0             1to2_1              1708.16             30.00               0.00                1.64                -1.00               1708.16             
721       72.00       flow1.1             1to2_1              1012.33             20.00               0.00                2.00                15.09               1012.33             
721       72.00       flow1.10            1to2_1              481.50              30.00               0.00                1.64                9.61                481.50              
721       72.00       flow1.11            1to2_2              331.50              30.00               0.00                1.64                15.98               331.50              
721       72.00       flow1.12            1to2_2              121.00              20.00               0.00                2.00                10.28               121.00              
721       72.00       flow1.13            1to2_0              54.90               18.00               3.00                1.64                31.76               54.90               
721       72.00       flow1.14            1to2_0              1.65                3.00                3.00                1.64                16.08               1.65                
721       72.00       flow1.2             1to2_0              1279.38             20.00               -0.00               1.64                2.66                1279.38             
721       72.00       flow1.3             1to2_2              1510.07             30.00               0.00                1.64                -1.00               1510.07             
721       72.00       flow1.4             1to2_2              1314.29             30.00               0.00                1.64                6.36                1314.29             
721       72.00       flow1.5             1to2_2              821.00              20.00               0.00                2.00                18.43               821.00              
721       72.00       flow1.6             1to2_0              963.85              20.66               -0.12               1.64                15.03               963.85              
721       72.00       flow1.7             1to2_1              774.74              20.26               -0.05               1.64                11.23               774.74              
721       72.00       flow1.8             1to2_0              781.50              30.00               0.00                1.64                5.91                781.50              
721       72.00       flow1.9             1to2_0              631.50              30.00               0.00                1.64                4.83                631.50              
721       72.00       stopped             1to2_2              1194.50             30.00               0.00                1.64                3.83                508.50              
721       72.00       veh                 1to2_1              1373.20             20.00               0.00                0.55                16.50               1273.20             
721       72.00       veh.1               1to2_1              1355.20             20.00               0.00                0.55                0.65                1262.30             
721       72.00       veh.2               1to2_1              1337.20             20.00               0.00                0.55                0.65                1251.40             
721       72.00       veh.3               1to2_1              1319.20             20.00               0.00                0.55                0.65                1240.50             
721       72.00       veh1                1to2_0              1374.33             20.00               0.00                0.55                -1.00               1274.33             
721       72.00       veh1.1              1to2_0              1355.77             20.03               -0.55               0.55                0.68                1262.87             
721       72.00       veh1.2              1to2_0              1337.49             20.04               0.65                0.55                0.66                1251.69             

722       72.10       flow1.0             1to2_1              1711.16             30.00               0.00                1.64                -1.00               1711.16             
722       72.10       flow1.1             1to2_1              1014.33             20.00               0.00                2.00                15.09               1014.33             
722       72.10       flow1.10            1to2_1              484.50              30.00               0.00                1.64                9.58                484.50              
722       72.10       flow1.11            1to2_2              334.50              30.00               0.00                1.64                15.95               334.50              
722       72.10       flow1.12            1to2_2              123.00              20.00               0.00                2.00                10.33               123.00              
722       72.10       flow1.13            1to2_0              56.73               18.30               3.00                1.64                31.30               56.73               
722       72.10       flow1.14            1to2_0              1.98                3.30                3.00                1.64                15.08               1.98                
722       72.10       flow1.2             1to2_0              1281.38             20.00               -0.00               1.64                2.66                1281.38             
722       72.10       flow1.3             1to2_2              1513.07             30.00               0.00                1.64                -1.00               1513.07             
722       72.10       flow1.4             1to2_2              1317.29             30.00               0.00                1.64                6.36                1317.29             
722       72.10       flow1.5             1to2_2              823.00              20.00               0.00                2.00                18.48               823.00              
722       72.10       flow1.6             1to2_0              965.92              20.65               -0.11               1.64                15.04               965.92              
722       72.10       flow1.7             1to2_1              776.76              20.26               -0.05               1.64                11.23               776.76              
722       72.10       flow1.8             1to2_0              784.50              30.00               0.00                1.64                5.88                784.50              
722       72.10       flow1.9             1to2_0              634.50              30.00               0.00                1.64                4.83                634.50              
722       72.10       stopped             1to2_2              1197.50             30.00               0.00                1.64                3.83                511.50              
722       72.10       veh                 1to2_1              1375.20             20.00               0.00                0.55                16.55               1275.20             
722       72.10       veh.1               1to2_1              1357.20             20.00               0.00                0.55                0.65                1264.30             
722       72.10       veh.2               1to2_1              1339.20             20.00               0.00                0.55                0.65                1253.40             
722       72.10       veh.3               1to2_1              1321.20             20.00               0.00                0.55                0.65                1242.50             
722       72.10       veh1                1to2_0              1376.33             20.00               0.00                0.55                -1.00               1276.33             
722       72.10       veh1.1              1to2_0              1357.77             19.93               -1.03               0.55                0.68                1264.87             
722       72.10       veh1.2              1to2_0              1339.50             20.06               0.17                0.55                0.66                1253.70             

723       72.20       flow1.0             1to2_1              1714.16             30.00               0.00                1.64                -1.00               1714.16             
723       72.20       flow1.1             1to2_1              1016.33             20.00               0.00                2.00                15.09               1016.33             
723       72.20       flow1.10            1to2_1              487.50              30.00               0.00                1.64                9.54                487.50              
723       72.20       flow1.11            1to2_2              337.50              30.00               0.00                1.64                15.92               337.50              
723       72.20       flow1.12            1to2_2              125.00              20.00               0.00                2.00                10.38               125.00              
723       72.20       flow1.13            1to2_0              58.59               18.60               3.00                1.64                30.86               58.59               
723       72.20       flow1.14            1to2_0              2.34                3.60                3.00                1.64                14.24               2.34                
723       72.20       flow1.2             1to2_0              1283.38             20.00               -0.00               1.64                2.66                1283.38             
723       72.20       flow1.3             1to2_2              1516.07             30.00               0.00                1.64                -1.00               1516.07             
723       72.20       flow1.4             1to2_2              1320.29             30.00               0.00                1.64                6.36                1320.29             
723       72.20       flow1.5             1to2_2              825.00              20.00               0.00                2.00                18.53               825.00              
723       72.20       flow1.6             1to2_0              967.98              20.64               -0.11               1.64                15.04               967.98              
723       72.20       flow1.7             1to2_1              778.79              20.25               -0.05               1.64                11.23               778.79              
723       72.20       flow1.8             1to2_0              787.50              30.00               0.00                1.64                5.85                787.50              
723       72.20       flow1.9             1to2_0              637.50              30.00               0.00                1.64                4.83                637.50              
723       72.20       stopped             1to2_2              1200.50             30.00               0.00                1.64                3.83                514.50              
723       72.20       veh                 1to2_1              1377.20             20.00               0.00                0.55                16.60               1277.20             
723       72.20       veh.1               1to2_1              1359.20             20.00               0.00                0.55                0.65                1266.30             
723       72.20       veh.2               1to2_1              1341.20             20.00               0.00                0.55                0.65                1255.40             
723       72.20       veh.3               1to2_1              1323.20             20.00               0.00                0.55                0.65                1244.50             
723       72.20       veh1                1to2_0              1378.33             20.00               0.00                0.55                -1.00               1278.33             
723       72.20       veh1.1              1to2_0              1359.76             19.91               -0.14               0.55                0.68                1266.86             
723       72.20       veh1.2              1to2_0              1341.50             20.03               -0.31               0.55                0.66                1255.70             

724       72.30       flow1.0             1to2_1              1717.16             30.00               0.00                1.64                -1.00               1717.16             
724       72.30       flow1.1             1to2_1              1018.33             20.00               0.00                2.00                15.09               1018.33             
724       72.30       flow1.10            1to2_1              490.50              30.00               0.00                1.64                9.51                490.50              
724       72.30       flow1.11            1to2_2              340.50              30.00               0.00                1.64                15.88               340.50              
724       72.30       flow1.12            1to2_2              127.00              20.00               0.00                2.00                10.43               127.00              
724       72.30       flow1.13            1to2_0              60.48               18.90               3.00                1.64                30.42               60.48               
724       72.30       flow1.14            1to2_0              2.73                3.90                3.00                1.64                13.53               2.73                
724       72.30       flow1.2             1to2_0              1285.38             20.00               -0.00               1.64                2.66                1285.38             
724       72.30       flow1.3             1to2_2              1519.07             30.00               0.00                1.64                -1.00               1519.07             
724       72.30       flow1.4             1to2_2              1323.29             30.00               0.00                1.64                6.36                1323.29             
724       72.30       flow1.5             1to2_2              827.00              20.00               0.00                2.00                18.58               827.00              
724       72.30       flow1.6             1to2_0              970.04              20.63               -0.11               1.64                15.05               970.04              
724       72.30       flow1.7             1to2_1              780.81              20.25               -0.05               1.64                11.24               780.81              
724       72.30       flow1.8             1to2_0              790.50              30.00               0.00                1.64                5.82                790.50              
724       72.30       flow1.9             1to2_0              640.50              30.00               0.00                1.64                4.83                640.50              
724       72.30       stopped             1to2_2              1203.50             30.00               0.00                1.64                3.83                517.50              
724       72.30       veh                 1to2_1              1379.20             20.00               0.00                0.55                16.65               1279.20             
724       72.30       veh.1               1to2_1              1361.20             20.00               0.00                0.55                0.65                1268.30             
724       72.30       veh.2               1to2_1              1343.20             20.00               0.00                0.55                0.65                1257.40             
724       72.30       veh.3               1to2_1              1325.20             20.00               0.00                0.55                0.65                1246.50             
724       72.30       veh1                1to2_0              1380.33             20.00               0.00                0.55                -1.00               1280.33             
724       72.30       veh1.1              1to2_0              1361.75             19.97               0.55                0.55                0.68                1268.85             
724       72.30       veh1.2              1to2_0              1343.49             19.95               -0.73               0.55                0.66                1257.69             

725       72.40       flow1.0             1to2_1              1720.16             30.00               0.00                1.64                -1.00               1720.16             
725       72.40       flow1.1             1to2_1              1020.33             20.00               0.00                2.00                15.09               1020.33             
725       72.40       flow1.10            1to2_1              493.50              30.00               0.00                1.64                9.48                493.50              
725       72.40       flow1.11            1to2_2              343.50              30.00               0.00                1.64                15.85               343.50              
725       72.40       flow1.12            1to2_2              129.00              20.00               0.00                2.00                10.48               129.00              
725       72.40       flow1.13            1to2_0              62.40               19.20               3.00                1.64                30.01               62.40               
725       72.40       flow1.14            1to2_0              3.15                4.20                3.00                1.64                12.92               3.15                
725       72.40       flow1.2             1to2_0              1287.38             20.00               -0.00               1.64                2.66                1287.38             
725       72.40       flow1.3             1to2_2              1522.07             30.00               0.00                1.64                -1.00               1522.07             
725       72.40       flow1.4             1to2_2              1326.29             30.00               0.00                1.64                6.36                1326.29             
725       72.40       flow1.5             1to2_2              829.00              20.00               0.00                2.00                18.63               829.00              
725       72.40       flow1.6             1to2_0              972.11              20.62               -0.11               1.64                15.05               972.11              
725       72.40       flow1.7             1to2_1              782.84              20.25               -0.04               1.64                11.24               782.84              
725       72.40       flow1.8             1to2_0              793.50              30.00               0.00                1.64                5.79                793.50              
725       72.40       flow1.9             1to2_0              643.50              30.00               0.00                1.64                4.83                643.50              
725       72.40       stopped             1to2_2              1206.50             30.00               0.00                1.64                3.83                520.50              
725       72.40       veh                 1to2_1              1381.20             20.00               0.00                0.55                16.70               1281.20             
725       72.40       veh.1               1to2_1              1363.20             20.00               0.00                0.55                0.65                1270.30             
725       72.40       veh.2               1to2_1              1345.20             20.00               0.00                0.55                0.65                1259.40             
725       72.40       veh.3               1to2_1              1327.20             20.00               0.00                0.55                0.65                1248.50             
725       72.40       veh1                1to2_0              1382.33             20.00               0.00                0.55                -1.00               1282.33             
725       72.40       veh1.1              1to2_0              1363.76             20.07               1.03                0.55                0.68                1270.86             
725       72.40       veh1.2              1to2_0              1345.49             19.94               -0.17               0.55                0.67                1259.69             

726       72.50       flow1.0             1to2_1              1723.16             30.00               0.00                1.64                -1.00               1723.16             
726       72.50       flow1.1             1to2_1              1022.33             20.00               0.00                2.00                15.09               1022.33             
726       72.50       flow1.10            1to2_1              496.50              30.00               0.00                1.64                9.45                496.50              
726       72.50       flow1.11            1to2_2              346.50              30.00               0.00                1.64                15.82               346.50              
726       72.50       flow1.12            1to2_2              131.00              20.00               0.00                2.00                10.53               131.00              
726       72.50       flow1.13            1to2_0              64.35               19.50               3.00                1.64                29.60               64.35               
726       72.50       flow1.14            1to2_0              3.60                4.50                3.00                1.64                12.39               3.60                
726       72.50       flow1.2             1to2_0              1289.38             20.00               -0.00               1.64                2.65                1289.38             
726       72.50       flow1.3             1to2_2              1525.07             30.00               0.00                1.64                -1.00               1525.07             
726       72.50       flow1.4             1to2_2              1329.29             30.00               0.00                1.64                6.36                1329.29             
726       72.50       flow1.5             1to2_2              831.00              20.00               0.00                2.00                18.68               831.00              
726       72.50       flow1.6             1to2_0              974.17              20.60               -0.11               1.64                15.06               974.17              
726       72.50       flow1.7             1to2_1              784.86              20.24               -0.04               1.64                11.24               784.86              
726       72.50       flow1.8             1to2_0              796.50              30.00               0.00                1.64                5.76                796.50              
726       72.50       flow1.9             1to2_0              646.50              30.00               0.00                1.64                4.83                646.50              
726       72.50       stopped             1to2_2              1209.50             30.00               0.00                1.64                3.83                523.50              
726       72.50       veh                 1to2_1              1383.20             20.00               0.00                0.55                16.75               1283.20             
726       72.50       veh.1               1to2_1              1365.20             20.00               0.00                0.55                0.65                1272.30             
726       72.50       veh.2               1to2_1              1347.20             20.00               0.00                0.55                0.65                1261.40             
726       72.50       veh.3               1to2_1              1329.20             20.00               0.00                0.55                0.65                1250.50             
726       72.50       veh1                1to2_0              1384.33             20.00               0.00                0.55                -1.00               1284.33             
